"path";"id";"parent_id";"level";"object_id";"object_type";"query_status";"query_time";"query_type";"name";"message"
"110296187292128_149960129992400/110296187292128_147552366899843/147552366899843_147564140231999";"213";"9";"2";"147552366899843_147564140231999";"data";"fetched (200)";"2020-07-13 15:56:52.583772";"Facebook:/<post-id>/comments";"";"Erhem zaluus ta nart olon olon yalalt ireh boltugai!"
"110296187292128_149960129992400/110296187292128_147552366899843/147552366899843_147581796896900";"214";"9";"2";"147552366899843_147581796896900";"data";"fetched (200)";"2020-07-13 15:56:52.583772";"Facebook:/<post-id>/comments";"";"Сонголтгүй сонгуулийг сонголттой болгосон та бүхэнд маш их баярлалаа 🙏 Олон суудал авч ялаасай."
"110296187292128_149960129992400/110296187292128_147552366899843/147552366899843_147580263563720";"215";"9";"2";"147552366899843_147580263563720";"data";"fetched (200)";"2020-07-13 15:56:52.583772";"Facebook:/<post-id>/comments";"";"Сайхан сайхан санаа дүүрэн сонголттой сонгууль болох  цаг мөчийг олгосон та нарт баярлалаа"
"110296187292128_149960129992400/110296187292128_147552366899843/147552366899843_147580233563723";"216";"9";"2";"147552366899843_147580233563723";"data";"fetched (200)";"2020-07-13 15:56:52.583772";"Facebook:/<post-id>/comments";"";"Та бүгдэд амжилт ялалтыг хүсьеэ"
"110296187292128_149960129992400/110296187292128_147552366899843/147552366899843_147595496895530";"217";"9";"2";"147552366899843_147595496895530";"data";"fetched (200)";"2020-07-13 15:56:52.583772";"Facebook:/<post-id>/comments";"";"Амжилт"
"110296187292128_149960129992400/110296187292128_147552366899843/147552366899843_147586960229717";"218";"9";"2";"147552366899843_147586960229717";"data";"fetched (200)";"2020-07-13 15:56:52.583772";"Facebook:/<post-id>/comments";"";"Buruu songooguig mini batlaarai amjilt bagaar ni demjij bgaa"
"110296187292128_149960129992400/110296187292128_147552366899843/147552366899843_147631216891958";"219";"9";"2";"147552366899843_147631216891958";"data";"fetched (200)";"2020-07-13 15:56:52.583772";"Facebook:/<post-id>/comments";"";"Garnaa"
"110296187292128_149960129992400/110296187292128_147552366899843/110296187292128_147552366899843";"220";"9";"2";"110296187292128_147552366899843";"offcut";"fetched (200)";"2020-07-13 15:56:52.583772";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147552366899843/110296187292128_147552366899843";"221";"9";"2";"110296187292128_147552366899843";"headers";"fetched (200)";"2020-07-13 15:56:52.583772";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147542613567485";"10";"1";"1";"110296187292128_147542613567485";"data";"fetched (200)";"2020-07-13 15:56:21.626903";"Facebook:/<page-id>/posts";"";""
"110296187292128_149960129992400/110296187292128_147542613567485/110296187292128_147542613567485";"222";"10";"2";"110296187292128_147542613567485";"empty";"fetched (200)";"2020-07-13 15:56:52.914659";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147542613567485/110296187292128_147542613567485";"223";"10";"2";"110296187292128_147542613567485";"offcut";"fetched (200)";"2020-07-13 15:56:52.914659";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147542613567485/110296187292128_147542613567485";"224";"10";"2";"110296187292128_147542613567485";"headers";"fetched (200)";"2020-07-13 15:56:52.914659";"Facebook:/<post-id>/comments";"";""
"110296187292128_149960129992400/110296187292128_147532946901785";"11";"1";"1";"110296187292128_147532946901785";"data";"fetched (200)";"2020-07-13 15:56:21.626903";"Facebook:/<page-id>/posts";"";"Ард түмэндээ #Зөв сонголт хийх эрхийг нь шилжүүлээд Зөв Хүн Электорат эвсэл сонгуулийн сурталчилгааны ажлаа дуусгаж байна.  Таны сонголт #Зөв байна гэдэгт итгэлтэй байна.  #ЗөвхөнЗөвХүн #Сонгууль2020"
